image_path,ground_truth
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-000900-TEpG7syoYeDqxXHtN.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001050-bFmJhPpzWypZF7dam.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001200-oG9sisHExWk63oMN5.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001350-prhnePaxtXcsiAA2v.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001500-ef2ZbJjJ9irFZ8uDL.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001650-doSuQTqfXbc6c92Zz.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001800-HofHzBofMSt8c48Bi.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-001950-CDtq2ngsH6zBK6rCE.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-002100-QzJMCRkKRdp8HFavR.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-002250-6eSJMHyCDA4LpTZq6.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-002400-dLa6cyhv6z3MJFd2v.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-002550-5mzq6btwN2XrZ5e6L.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-002700-BQr4Yz4iny38ucwLN.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-002850-cgsxfPLceDwscCPZu.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003000-JDCnjR57S7SyyuhHx.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003150-wNtjKqfoRc7abaWmm.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003300-krNtD5PSWzMZ8yhD3.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003450-P5jZKcP6S3s2GDvKG.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003600-hcsQ3h5KFrEQqKc7v.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003750-upuZXfnQCJRg3BMGP.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-003900-gEn2ib8QLNb2tJbvC.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004050-NRSux8Wr9X7X3cjTg.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004200-8DpgqmD3Y2fK9Yxrf.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004350-FpBDZ5wooJyu44oWw.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004500-9TTgt9x8qdvFo9HDi.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004650-TcWv4H8WWF2yq6aCp.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004800-ccCCJGsSfBXaKiEt8.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-004950-mTQ6ADS7etCbgZqhR.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-005100-TKGLg7WCgGTSMvvSb.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-005250-KNJ5aRSrps9ezbyeR.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-005400-pfyDvbSFjWLf7h5ca.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-005550-uXJmyCdFWQQqYfmRd.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-005700-qbrqipZE9m7ciwQdm.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-005850-YupDkwrAXLkXYvusn.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006000-anHHQbXab2TWZG2ne.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006150-xZP5QKmkgFnumv5M3.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006300-euNqvYwGRzghnb3f4.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006450-qMZz6qvyHLyXZvCGj.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006600-ArDJCv48ErBiaxtpn.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006750-GzyrSNv69xZ2yEHhk.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-006900-5Wtfwmyb2bG37jhDQ.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007050-ctaMuXjYcGJ6Z3FH5.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007200-izCPvqyL5eBaG9YoP.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007350-HcpRTzWM89Kha6Em6.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007500-G5EZQnjGiHz9A8WvX.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007650-LyXBTcHMfHF6SrMha.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007800-FDaY9b6sc4qwsq9Wu.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-007950-ZQ9WMaei6bhLitX5W.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-008100-WcCrbQrnAKauPjjxr.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-008250-SzCvpjLedsAsMG5dP.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-008400-ToHhKnaMdshastudo.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-008550-vWa7mmrgpwCwoSWLB.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-008700-9p57f9nf23T39gYBR.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-008850-PwmQvrv7sTwFpjC8J.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-009000-qYkPyT2NyqDDHJetK.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-009150-KpRipk9r8DqZQ7w4i.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-009300-vGp2ze8rrzHs42QBP.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-009450-Mq8cJtpFF6KK2wPQe.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-009600-dfPNHbnKNBdzyFxjH.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2Af3dwvs6YPfwSSf6-frame-009750-dqGatmZp7xe8Qkfj2.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000000-eYrydMwuJzz3yjiF8.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000150-7sLLLYKqSjvsjXQhn.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000300-Zb7ECfftTiCSuvwNA.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000450-cnk2tYwg7Eq6NTsRM.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000600-9zjEWsn96DKNXbvah.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000750-cZEombbENKhb4Yt7k.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-000900-JuZMapXh3LcEqWNsm.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001050-4tYw9mXhCnt3eqBZH.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001200-fThDJy5ThD4c3kHJk.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001350-ej6qXdqb3YCnYRwNh.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001500-6Hy5XXBEuv2tPjJAH.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001650-zg6Lzx5nTcmqKrG6t.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001800-5L3okbYgxBCeAacSW.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-001950-R3HFA2uPTnQfL5suk.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-002100-fc6cRYXc6SFtDHFjZ.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-002250-jPxSjem7tuRezesyM.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-002400-R2sq9tc3NE2tsjJpm.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-002550-PSiCb5xMLvpQwrahN.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-002700-B6syJrG6Jbr8GBnmQ.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-002850-EA8YYMvdQfxtnXbS9.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003000-LwiiFhn2ujspkGfkr.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003150-ZBESWkBAd5xTLMSKw.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003300-ezpY2iztuhCZZwPvy.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003450-LbKQsJZLc6qh2tuxg.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003600-ZyruYM67Bk2uDvtc8.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003750-LumjQAdydiJ9L4424.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-003900-994TBXuMtCR3gHckt.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004050-hDjZkCAozvCBMSbge.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004200-eHutybSHumqepMMjt.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004350-vbB6unBkk36yeEgxd.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004500-veEzoGvGnDznrGLPT.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004650-ERKbinxyPzJ7saEZk.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004800-hy4F7JTvMjs5BYQvC.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-004950-W9Ajic6WcWtwAv39M.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-005100-MH4oj4SYpJoJ7Lps8.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-005250-Mqu9k8kctiYgiKap8.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-005400-9QJdLLXYMwESw9wPo.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-005550-5KRKAthjTDCh6MYKz.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2MbnnGTv27EBLGqiQ-frame-005700-EY9ZmboXW2d8Jsrec.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-000000-YQtPWGXWt5YNqe7ae.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-000206-CF2ZGcBDzTfDJCwvf.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-000413-qmXKxatbRWpSqE4qK.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-000618-NJ64kYwEcXrG5eBdC.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-000824-jGii7sJ7z93ewzfFA.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-000826-soBCMmQ7JJiqdKRCk.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001030-6SeXvZikMGwdvjCx7.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001236-RfFsq2hqBTyNwo6bF.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001239-2twe2Lv9r3cmJ2GRp.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001442-Dwz8YoHBteC9uTeyQ.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001648-44jFXMA4dKdX3RaGs.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001652-Ax5DXeWtP5dusjDLT.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-001854-H5iyr9aKwyrgmfNbh.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-002060-TFEkdfG2s4y7oYkBP.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-002065-WFdXm8AhxSSZwh3tx.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-002266-fwHFqSF9i4bXb2kZW.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-002472-brs8854tM7zanvKHA.jpg,Thermal
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-2rsjnZFyGQGeynfbv-frame-002478-3aGLGbgJdYkaLmttd.jpg,Thermal
