image_path,ground_truth
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-000554-mvBhuSMDwBZxRWAbc.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-000569-QTsMst76zh9ztJWmH.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-000584-e77hj2diWCrozywZk.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001008-KLZQWcZRLHu9epReW.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001023-RHyMtDCjwZR2nwoqf.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001038-KmJJCNgvAb4NwZNX2.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001053-mHcovXX9AQHhQGGMY.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001068-RdipFjE9HRAbq3LHT.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001083-5T6AyR8KmEsJnhJnt.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001098-j4t4KAYP8MqHvuGai.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001113-J3yykojTBab2j3KNw.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001128-wmDw2qxuHCCmAp6fy.jpg,9
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001143-p7Nc3ARyjAHSscnR6.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001158-Dwbsbj7teqsMD2jqB.jpg,8
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001173-dkJPegLQMoycKGGmR.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001188-j3zKDh29DY3bTTB3M.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001203-LhCTqwQ2fHavr2764.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001218-vnv5McFmBcDQiztea.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001233-wpHcseyxKFpzdc7tk.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001248-kmRJHTsAuM2pkh8cu.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001263-oeFzFhzDY6bBkfg9x.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001278-FqDLA8J98d4joYeZw.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001293-tMn8ennTi6ew8RgEa.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001308-Fz2NT6g6rm2vK5R9d.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001323-vNT5Rvh6kcTbLcA4S.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001338-AjBhmk3isTPE9Kyfk.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001353-6ZW79P7qPyyPPFvGC.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001368-4cfGiSTcc5f95ArGM.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001383-i7TieqLZJLqZdBYZv.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001398-yYdDTCDvCHkTkYYeH.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001413-HdqyPDGh6Kwbgt3g9.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001428-7euP2EctZJP6G8tdJ.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001439-7P55Fs9LmZcG7amax.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-001739-LfvLAo57AgLEm9DyH.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002039-2sYHrSqDBbbNhFur9.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002339-rZyMqAWRaMAqHSn2H.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002639-RG265QpSb5zzSe9g4.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002923-DL6eWoyR2PuYu5JHC.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002938-KisTdrr5jTXjCE8Jv.jpg,2
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002953-ogP4uSGEoNDvF77xL.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002968-aj9xgCGuArKvvMaRW.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002983-W6BL8TGAZdYFvKMf9.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-002998-hgXYjamkh4njXwsEb.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-003013-X2rxGSShwsPNCPpAB.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-003023-7evRqAbAAyowQhPkm.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-003323-te8nrDHWrS2h69jMT.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-003623-ox3fh6XjzTpzxuJ3b.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-003923-znBAb4JQWQiP2pXoW.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-004223-jwWsk8DimoSGWAQki.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-004523-WQhi46tEZ45iK3xEF.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-004823-TCH6XvZ4d7veQMuCd.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-005123-hfyTJ99J8y8ayakS8.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-005423-ZxEPgBPzg6vqgrQhF.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-GzdKTLbkG5F7gAunM-frame-005723-9cxuMMhsyxHk5yjhB.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-H3L9CYJg7BiSo3xz8-frame-000000-9uRC3GtRPDi3QHaRt.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-H3L9CYJg7BiSo3xz8-frame-000750-AfJjGwoyefkKuQtDZ.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-H3L9CYJg7BiSo3xz8-frame-000900-jHSx6dxQxaKW5o5Np.jpg,0
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000000-DKaTAE9EERAu4rico.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000010-JhfT22Rfs8AAwakCe.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000020-daeFNRmopdwNAwJzf.jpg,12
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000030-6Lc56xA3DfcgGLXRh.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000040-Tn4qjAMXibcvSESZK.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000050-xY7z57Mhg5WEMaPNF.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000060-n8MhGZ5cBYP5gzdmo.jpg,11
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000070-hRybz4ceAEutzYrFc.jpg,21
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000080-xtgZgXzo4XWkrEWdH.jpg,23
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000090-Arktfw8NEE2XNBgKa.jpg,26
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000100-AAviJyxnyyKDDfLfB.jpg,23
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000110-owCfrrdtM7L7for7H.jpg,25
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000120-DNX7wo3HmuSfwuA78.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000130-HNgkYapovuKg4bNEf.jpg,11
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000140-67CghmyMnzy6q4YLw.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000150-B3cB7pYhv58R2mcZE.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000160-bprseCBuTxpjQKz5z.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000170-KbtXwNi5F5GZyfEEP.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000180-dKY6dLBKXoBnaGYfr.jpg,18
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000190-Ef4CSqyfRbYsjePiE.jpg,16
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000200-NZHo6ZK9SYq4yNTib.jpg,17
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000210-3h3uGWJWcRDNoahfZ.jpg,16
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000220-i8DtHKPd8g7pAsPTG.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000230-JKsZC4GP9xssXmCZu.jpg,8
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000240-CbAdBRzhGAN5cT9K8.jpg,12
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000250-CjwwRd29jPkJ24gG5.jpg,11
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000260-Rwd5baw4bXGJBWHec.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000270-XaPYS9WR3uRf7hWGH.jpg,13
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000280-CAxo79NDG5nDgq8ZC.jpg,12
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000290-fKEWcFguPpr8kqT68.jpg,11
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000300-NcYM9yiJSYgDRE37Q.jpg,12
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000310-FuLAP5K23MCrfALFk.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000320-LmCpkeZeQ8jAjq87Q.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000330-vaq53FErFuHw9Ygs2.jpg,8
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000340-NZ4f9Abi5Y6fiSnji.jpg,8
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000350-4uKnvhvkqZyTBn5By.jpg,8
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000360-ngn7yFGdHtRnuyx8R.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000367-e55o6RapxCb9i2G5W.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000377-dYcrkXRgeXtA5gBdB.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000387-ara3xsFJsTG5DWhh2.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000397-p5HXag2TjsLYfc9cT.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000407-u64QPS353MfqJgBBT.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000417-DpSZb7DiAzufmJ6Jt.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000427-LumPSnwDrHBEpKFDg.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000437-ZwhuniCFgZf5p6EZN.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000447-RRQBdFqEyqC6GXDoY.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000457-J44DrbXMDGK3FeLKB.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000467-m7HcbKDZ6dJHipq3S.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000477-7C9Rd7ZWK8zvaS6Ks.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000487-HdgPZDkKJMK7xg3xn.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000497-QGtuq8c3EBD6TR9Xw.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000507-YyRJjMXzipj5rFKHA.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000517-8P2ApTDXMki2fyAGk.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000527-Hy8kFvgioW7fnPMDW.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000537-zkL67BsodRuLyEyiv.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000547-Yu3issNSY4MkD3tdm.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000557-jqyHmHq2TB86cbCys.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000784-nKhEgJTQE2Mfidda5.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000794-Frx6ZzQR3mqFbrF6w.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000804-yPhJCzzMwwNXZ3ZTa.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000814-g3vpFLbGLnFeN3EcP.jpg,1
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000824-Zj4W3zk23M98P2q6D.jpg,10
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000834-9nSNxSzj8PmeM4eww.jpg,9
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000844-GMNgCmxxd5c9tbfhE.jpg,9
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000854-jpQtYMQxXQMRBd4xW.jpg,10
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000864-jZpDGP56fM3bqb3f6.jpg,9
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000874-bWA4CRY7i7gup5trJ.jpg,6
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000884-YCCHGkjSNENtJqwBA.jpg,9
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000894-qxYmysoZT2SZkYvFx.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000904-eFdkzShYfS2wyYGv5.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000914-RQfY6uujXqdje4eHA.jpg,5
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000924-XuDKCKp5LnJXdDjZf.jpg,12
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000934-aCpRxdK99gK36ectK.jpg,12
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000944-F8GAYBW2mj6GQkvTg.jpg,11
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000954-BKNnCEwesu6yqvYLn.jpg,4
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000964-59QnEsMo6FfDeHMKi.jpg,3
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000974-LqBHRrkDdZrqns926.jpg,7
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000984-rk3Fue8bQKAQM5tHy.jpg,9
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-000994-LtavWTfJWXMXM3YMi.jpg,10
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001004-ZtXMfq5monw6iYXwW.jpg,10
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001014-WMeh8B2Kh62Q9rPJs.jpg,11
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001024-5G3Be53RN8isBGYYe.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001034-xvDe93vjT5omRCH3f.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001044-ZHkd7H4Z2kMhmBvtk.jpg,15
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001054-7FWsG8EsNMcT7PzwR.jpg,16
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001064-94ybg83Kk5wthzK2s.jpg,18
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001074-fPDrZL3K76AsZdcru.jpg,22
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001084-tYkfAAzQ6EjHPjpTf.jpg,20
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001094-4EiKHj7QBw6Aymnmq.jpg,20
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001104-HgrZEkNwxKutAtjko.jpg,21
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001114-7x5s3Ydc6mg9p9PG9.jpg,19
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001124-dcwkiwvTbHERNkJ54.jpg,16
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001134-RhTPoNGNyo9osGrS2.jpg,20
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001144-sMHw55FoWhsfqCtQ2.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001154-kfxZbHJREYzJ7n9b3.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001164-CJWTbAb6J9fuy2gmC.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001174-sjR3b378JrhZzLk3t.jpg,17
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001184-mzX7rca7DrBEcnnmb.jpg,16
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001194-GwTv5T2F9j3xAwN7q.jpg,15
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001204-oHZgZx5swPK5yGTWM.jpg,14
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001214-8rt3zdmHfacDT36hJ.jpg,18
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001224-A5XBnNzg7mkA4pGux.jpg,18
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001234-xGsReyNup6wTMi7zE.jpg,20
Dataset/FLIR_ADAS_v2/images_thermal_train/data/video-JFiGa9oAAN2queuLt-frame-001244-Wuc6pipsoyoJiNbsK.jpg,19
